numvariable,num_constraints,problem_id,method,numlayer,circuit_depth,latency
7,3,0,Qubit-onehot,7,7,83
7,3,0,bosonicQAOA,7,80,62
7,3,0,HybridCVDV,7,87,58
7,3,1,Qubit-binary,7,39,15
7,3,1,Qubit-onehot,7,97,27
7,3,1,bosonicQAOA,7,4,19
7,3,1,HybridCVDV,7,91,79
7,3,2,Qubit-binary,7,87,66
7,3,2,Qubit-onehot,7,17,48
7,3,2,bosonicQAOA,7,49,11
7,3,2,HybridCVDV,7,80,10
7,3,3,Qubit-binary,7,64,59
7,3,3,Qubit-onehot,7,89,9
7,3,3,bosonicQAOA,7,23,16
7,3,3,HybridCVDV,7,78,30
7,3,4,Qubit-binary,7,48,99
7,3,4,Qubit-onehot,7,98,87
7,3,4,bosonicQAOA,7,13,6
7,3,4,HybridCVDV,7,21,74
7,3,5,Qubit-binary,7,64,3
7,3,5,Qubit-onehot,7,93,85
7,3,5,bosonicQAOA,7,42,53
7,3,5,HybridCVDV,7,59,53
7,3,6,Qubit-binary,7,65,66
7,3,6,Qubit-onehot,7,28,89
7,3,6,bosonicQAOA,7,96,13
7,3,6,HybridCVDV,7,43,69
7,3,7,Qubit-binary,7,2,7
7,3,7,Qubit-onehot,7,70,87
7,3,7,bosonicQAOA,7,73,91
7,3,7,HybridCVDV,7,27,25
7,3,8,Qubit-binary,7,49,96
7,3,8,Qubit-onehot,7,55,76
7,3,8,bosonicQAOA,7,69,9
7,3,8,HybridCVDV,7,92,83
7,3,9,Qubit-binary,7,42,57
7,3,9,Qubit-onehot,7,91,71
7,3,9,bosonicQAOA,7,99,16
7,3,9,HybridCVDV,7,65,39
7,3,0,Qubit-binary,8,90,10
7,3,0,Qubit-onehot,8,59,51
7,3,0,bosonicQAOA,8,1,56
7,3,0,HybridCVDV,8,31,75
7,3,1,Qubit-binary,8,84,22
7,3,1,Qubit-onehot,8,6,20
7,3,1,bosonicQAOA,8,20,69
7,3,1,HybridCVDV,8,28,89
7,3,2,Qubit-binary,8,58,91
7,3,2,Qubit-onehot,8,94,24
7,3,2,bosonicQAOA,8,33,98
7,3,2,HybridCVDV,8,19,47
7,3,3,Qubit-binary,8,93,2
7,3,3,Qubit-onehot,8,86,19
7,3,3,bosonicQAOA,8,47,11
7,3,3,HybridCVDV,8,56,38
7,3,4,Qubit-binary,8,17,68
7,3,4,Qubit-onehot,8,98,22
7,3,4,bosonicQAOA,8,4,60
7,3,4,HybridCVDV,8,8,15
7,3,5,Qubit-binary,8,14,84
7,3,5,Qubit-onehot,8,89,34
7,3,5,bosonicQAOA,8,4,2
7,3,5,HybridCVDV,8,17,8
7,3,6,Qubit-binary,8,47,15
7,3,6,Qubit-onehot,8,32,22
7,3,6,bosonicQAOA,8,69,10
7,3,6,HybridCVDV,8,20,31
7,3,7,Qubit-binary,8,65,10
7,3,7,Qubit-onehot,8,81,69
7,3,7,bosonicQAOA,8,89,54
7,3,7,HybridCVDV,8,53,90
7,3,8,Qubit-binary,8,80,44
7,3,8,Qubit-onehot,8,99,98
7,3,8,bosonicQAOA,8,50,36
7,3,8,HybridCVDV,8,62,52
7,3,9,Qubit-binary,8,12,84
7,3,9,Qubit-onehot,8,10,19
7,3,9,bosonicQAOA,8,62,22
7,3,9,HybridCVDV,8,58,46
7,3,0,Qubit-binary,9,21,78
7,3,0,Qubit-onehot,9,58,28
7,3,0,bosonicQAOA,9,42,92
7,3,0,HybridCVDV,9,59,46
7,3,1,Qubit-binary,9,60,40
7,3,1,Qubit-onehot,9,92,99
7,3,1,bosonicQAOA,9,10,20
7,3,1,HybridCVDV,9,33,32
7,3,2,Qubit-binary,9,73,61
7,3,2,Qubit-onehot,9,1,82
7,3,2,bosonicQAOA,9,70,36
7,3,2,HybridCVDV,9,68,96
7,3,3,Qubit-binary,9,56,27
7,3,3,Qubit-onehot,9,93,98
7,3,3,bosonicQAOA,9,58,12
7,3,3,HybridCVDV,9,57,47
7,3,4,Qubit-binary,9,34,25
7,3,4,Qubit-onehot,9,99,85
7,3,4,bosonicQAOA,9,84,54
7,3,4,HybridCVDV,9,36,19
7,3,5,Qubit-binary,9,68,80
7,3,5,Qubit-onehot,9,52,7
7,3,5,bosonicQAOA,9,21,42
7,3,5,HybridCVDV,9,82,23
7,3,6,Qubit-binary,9,76,58
7,3,6,Qubit-onehot,9,77,66
7,3,6,bosonicQAOA,9,80,71
7,3,6,HybridCVDV,9,53,54
7,3,7,Qubit-binary,9,96,43
7,3,7,Qubit-onehot,9,15,7
7,3,7,bosonicQAOA,9,69,3
7,3,7,HybridCVDV,9,78,13
7,3,8,Qubit-binary,9,73,23
7,3,8,Qubit-onehot,9,35,92
7,3,8,bosonicQAOA,9,14,2
7,3,8,HybridCVDV,9,67,38
7,3,9,Qubit-binary,9,92,34
7,3,9,Qubit-onehot,9,37,75
7,3,9,bosonicQAOA,9,34,72
7,3,9,HybridCVDV,9,37,48
7,4,0,Qubit-binary,1,39,94
7,4,0,Qubit-onehot,1,60,92
7,4,0,bosonicQAOA,1,35,24
7,4,0,HybridCVDV,1,53,20
7,4,1,Qubit-binary,1,98,32
7,4,1,Qubit-onehot,1,43,92
7,4,1,bosonicQAOA,1,50,64
7,4,1,HybridCVDV,1,55,12
7,4,2,Qubit-binary,1,5,34
7,4,2,Qubit-onehot,1,88,72
7,4,2,bosonicQAOA,1,64,20
7,4,2,HybridCVDV,1,53,4
7,4,3,Qubit-binary,1,24,31
7,4,3,Qubit-onehot,1,69,50
7,4,3,bosonicQAOA,1,64,43
7,4,3,HybridCVDV,1,99,78
7,4,4,Qubit-binary,1,58,3
7,4,4,Qubit-onehot,1,23,53
7,4,4,bosonicQAOA,1,52,91
7,4,4,HybridCVDV,1,54,83
7,4,5,Qubit-binary,1,12,16
7,4,5,Qubit-onehot,1,5,44
7,4,5,bosonicQAOA,1,31,61
7,4,5,HybridCVDV,1,17,35
7,4,6,Qubit-binary,1,39,96
7,4,6,Qubit-onehot,1,1,39
7,4,6,bosonicQAOA,1,9,40
7,4,6,HybridCVDV,1,81,30
7,4,7,Qubit-binary,1,52,3
7,4,7,Qubit-onehot,1,5,86
7,4,7,bosonicQAOA,1,96,58
7,4,7,HybridCVDV,1,65,73
7,4,8,Qubit-binary,1,86,6
7,4,8,Qubit-onehot,1,40,65
7,4,8,bosonicQAOA,1,66,60
7,4,8,HybridCVDV,1,57,38
7,4,9,Qubit-binary,1,66,29
7,4,9,Qubit-onehot,1,76,77
7,4,9,bosonicQAOA,1,61,34
7,4,9,HybridCVDV,1,32,64
7,4,0,Qubit-binary,2,85,54
7,4,0,Qubit-onehot,2,37,50
7,4,0,bosonicQAOA,2,58,86
7,4,0,HybridCVDV,2,65,63
7,4,1,Qubit-binary,2,68,18
7,4,1,Qubit-onehot,2,6,88
7,4,1,bosonicQAOA,2,8,50
7,4,1,HybridCVDV,2,61,70
7,4,2,Qubit-binary,2,26,2
7,4,2,Qubit-onehot,2,36,97
7,4,2,bosonicQAOA,2,2,82
7,4,2,HybridCVDV,2,60,40
7,4,3,Qubit-binary,2,94,53
7,4,3,Qubit-onehot,2,22,70
7,4,3,bosonicQAOA,2,18,87
7,4,3,HybridCVDV,2,30,10
7,4,4,Qubit-binary,2,11,27
7,4,4,Qubit-onehot,2,50,82
7,4,4,bosonicQAOA,2,25,61
7,4,4,HybridCVDV,2,17,56
7,4,5,Qubit-binary,2,91,12
7,4,5,Qubit-onehot,2,58,40
7,4,5,bosonicQAOA,2,72,16
7,4,5,HybridCVDV,2,19,46
7,4,6,Qubit-binary,2,37,21
7,4,6,Qubit-onehot,2,24,18
7,4,6,bosonicQAOA,2,87,84
7,4,6,HybridCVDV,2,91,25
7,4,7,Qubit-binary,2,3,1
7,4,7,Qubit-onehot,2,12,4
7,4,7,bosonicQAOA,2,37,50
7,4,7,HybridCVDV,2,66,20
7,4,8,Qubit-binary,2,33,50
7,4,8,Qubit-onehot,2,59,2
7,4,8,bosonicQAOA,2,51,86
7,4,8,HybridCVDV,2,7,23
7,4,9,Qubit-binary,2,21,61
7,4,9,Qubit-onehot,2,58,71
7,4,9,bosonicQAOA,2,1,54
7,4,9,HybridCVDV,2,79,37
7,4,0,Qubit-binary,3,85,53
7,4,0,Qubit-onehot,3,73,45
7,4,0,bosonicQAOA,3,79,1
7,4,0,HybridCVDV,3,83,32
7,4,1,Qubit-binary,3,37,76
7,4,1,Qubit-onehot,3,15,49
7,4,1,bosonicQAOA,3,25,81
7,4,1,HybridCVDV,3,33,76
7,4,2,Qubit-binary,3,47,91
7,4,2,Qubit-onehot,3,46,63
7,4,2,bosonicQAOA,3,90,58
7,4,2,HybridCVDV,3,68,61
7,4,3,Qubit-binary,3,65,9
7,4,3,Qubit-onehot,3,36,44
7,4,3,bosonicQAOA,3,17,27
7,4,3,HybridCVDV,3,7,55
7,4,4,Qubit-binary,3,60,9
7,4,4,Qubit-onehot,3,45,35
7,4,4,bosonicQAOA,3,16,76
7,4,4,HybridCVDV,3,55,28
7,4,5,Qubit-binary,3,27,28
7,4,5,Qubit-onehot,3,78,33
7,4,5,bosonicQAOA,3,65,41
7,4,5,HybridCVDV,3,92,64
7,4,6,Qubit-binary,3,5,10
7,4,6,Qubit-onehot,3,2,32
7,4,6,bosonicQAOA,3,19,68
7,4,6,HybridCVDV,3,10,66
7,4,7,Qubit-binary,3,28,28
7,4,7,Qubit-onehot,3,67,58
7,4,7,bosonicQAOA,3,91,11
7,4,7,HybridCVDV,3,19,67
7,4,8,Qubit-binary,3,68,69
7,4,8,Qubit-onehot,3,99,39
7,4,8,bosonicQAOA,3,94,99
7,4,8,HybridCVDV,3,38,42
7,4,9,Qubit-binary,3,20,65
7,4,9,Qubit-onehot,3,77,12
7,4,9,bosonicQAOA,3,33,52
7,4,9,HybridCVDV,3,3,14
7,4,0,Qubit-binary,4,68,34
7,4,0,Qubit-onehot,4,41,76
7,4,0,bosonicQAOA,4,43,61
7,4,0,HybridCVDV,4,14,41
7,4,1,Qubit-binary,4,15,78
7,4,1,Qubit-onehot,4,39,47
7,4,1,bosonicQAOA,4,55,81
7,4,1,HybridCVDV,4,22,48
7,4,2,Qubit-binary,4,42,17
7,4,2,Qubit-onehot,4,32,64
7,4,2,bosonicQAOA,4,88,16
7,4,2,HybridCVDV,4,98,91
7,4,3,Qubit-binary,4,95,97
7,4,3,Qubit-onehot,4,62,25
7,4,3,bosonicQAOA,4,53,68
7,4,3,HybridCVDV,4,5,74
7,4,4,Qubit-binary,4,47,55
7,4,4,Qubit-onehot,4,49,32
7,4,4,bosonicQAOA,4,30,76
7,4,4,HybridCVDV,4,56,31
7,4,5,Qubit-binary,4,76,18
7,4,5,Qubit-onehot,4,58,80
7,4,5,bosonicQAOA,4,62,70
7,4,5,HybridCVDV,4,20,74
7,4,6,Qubit-binary,4,48,99
7,4,6,Qubit-onehot,4,61,9
7,4,6,bosonicQAOA,4,27,84
7,4,6,HybridCVDV,4,80,32
7,4,7,Qubit-binary,4,49,35
7,4,7,Qubit-onehot,4,94,20
7,4,7,bosonicQAOA,4,35,3
7,4,7,HybridCVDV,4,32,95
7,4,8,Qubit-binary,4,46,17
7,4,8,Qubit-onehot,4,98,78
7,4,8,bosonicQAOA,4,5,53
7,4,8,HybridCVDV,4,26,50
7,4,9,Qubit-binary,4,51,47
7,4,9,Qubit-onehot,4,51,88
7,4,9,bosonicQAOA,4,94,98
7,4,9,HybridCVDV,4,96,58
7,4,0,Qubit-binary,5,70,45
7,4,0,Qubit-onehot,5,33,27
7,4,0,bosonicQAOA,5,80,66
7,4,0,HybridCVDV,5,20,51
7,4,1,Qubit-binary,5,42,40
7,4,1,Qubit-onehot,5,49,42
7,4,1,bosonicQAOA,5,28,63
7,4,1,HybridCVDV,5,10,80
7,4,2,Qubit-binary,5,92,54
7,4,2,Qubit-onehot,5,71,10
7,4,2,bosonicQAOA,5,70,22
7,4,2,HybridCVDV,5,13,6
7,4,3,Qubit-binary,5,98,66
7,4,3,Qubit-onehot,5,29,77
7,4,3,bosonicQAOA,5,46,69
7,4,3,HybridCVDV,5,44,34
7,4,4,Qubit-binary,5,83,40
7,4,4,Qubit-onehot,5,39,66
7,4,4,bosonicQAOA,5,55,32
7,4,4,HybridCVDV,5,17,82
7,4,5,Qubit-binary,5,32,42
7,4,5,Qubit-onehot,5,19,60
7,4,5,bosonicQAOA,5,82,73
7,4,5,HybridCVDV,5,17,52
7,4,6,Qubit-binary,5,37,86
7,4,6,Qubit-onehot,5,29,97
7,4,6,bosonicQAOA,5,97,55
7,4,6,HybridCVDV,5,22,18
7,4,7,Qubit-binary,5,60,21
7,4,7,Qubit-onehot,5,57,83
7,4,7,bosonicQAOA,5,61,44
7,4,7,HybridCVDV,5,38,89
7,4,8,Qubit-binary,5,54,85
7,4,8,Qubit-onehot,5,63,50
7,4,8,bosonicQAOA,5,70,26
7,4,8,HybridCVDV,5,69,80
7,4,9,Qubit-binary,5,70,12
7,4,9,Qubit-onehot,5,50,97
7,4,9,bosonicQAOA,5,34,3
7,4,9,HybridCVDV,5,74,85
7,4,0,Qubit-binary,6,95,73
7,4,0,Qubit-onehot,6,89,13
7,4,0,bosonicQAOA,6,42,10
7,4,0,HybridCVDV,6,62,92
7,4,1,Qubit-binary,6,20,65
7,4,1,Qubit-onehot,6,80,81
7,4,1,bosonicQAOA,6,91,85
7,4,1,HybridCVDV,6,56,95
7,4,2,Qubit-binary,6,42,56
7,4,2,Qubit-onehot,6,9,35
7,4,2,bosonicQAOA,6,62,66
7,4,2,HybridCVDV,6,95,67
7,4,3,Qubit-binary,6,74,61
7,4,3,Qubit-onehot,6,7,18
7,4,3,bosonicQAOA,6,5,77
7,4,3,HybridCVDV,6,8,27
7,4,4,Qubit-binary,6,59,93
7,4,4,Qubit-onehot,6,47,15
7,4,4,bosonicQAOA,6,42,47
7,4,4,HybridCVDV,6,52,35
7,4,5,Qubit-binary,6,37,54
7,4,5,Qubit-onehot,6,69,11
7,4,5,bosonicQAOA,6,73,81
7,4,5,HybridCVDV,6,62,2
7,4,6,Qubit-binary,6,54,35
7,4,6,Qubit-onehot,6,6,74
7,4,6,bosonicQAOA,6,13,90
7,4,6,HybridCVDV,6,52,34
7,4,7,Qubit-binary,6,47,82
7,4,7,Qubit-onehot,6,87,77
7,4,7,bosonicQAOA,6,18,12
7,4,7,HybridCVDV,6,20,89
7,4,8,Qubit-binary,6,10,53
7,4,8,Qubit-onehot,6,63,87
7,4,8,bosonicQAOA,6,89,13
7,4,8,HybridCVDV,6,75,84
7,4,9,Qubit-binary,6,3,64
7,4,9,Qubit-onehot,6,33,26
7,4,9,bosonicQAOA,6,38,33
7,4,9,HybridCVDV,6,31,19
7,4,0,Qubit-binary,7,60,49
7,4,0,Qubit-onehot,7,26,24
7,4,0,bosonicQAOA,7,75,27
7,4,0,HybridCVDV,7,88,8
7,4,1,Qubit-binary,7,72,29
7,4,1,Qubit-onehot,7,46,85
7,4,1,bosonicQAOA,7,23,29
7,4,1,HybridCVDV,7,54,83
7,4,2,Qubit-binary,7,38,28
7,4,2,Qubit-onehot,7,60,72
7,4,2,bosonicQAOA,7,12,60
7,4,2,HybridCVDV,7,37,33
7,4,3,Qubit-binary,7,54,78
7,4,3,Qubit-onehot,7,67,59
7,4,3,bosonicQAOA,7,37,37
7,4,3,HybridCVDV,7,14,90
7,4,4,Qubit-binary,7,67,16
7,4,4,Qubit-onehot,7,78,42
7,4,4,bosonicQAOA,7,20,33
7,4,4,HybridCVDV,7,79,85
7,4,5,Qubit-binary,7,30,11
7,4,5,Qubit-onehot,7,73,61
7,4,5,bosonicQAOA,7,60,28
7,4,5,HybridCVDV,7,44,97
7,4,6,Qubit-binary,7,89,3
7,4,6,Qubit-onehot,7,39,79
7,4,6,bosonicQAOA,7,8,2
7,4,6,HybridCVDV,7,50,24
7,4,7,Qubit-binary,7,64,90
7,4,7,Qubit-onehot,7,9,53
7,4,7,bosonicQAOA,7,50,39
7,4,7,HybridCVDV,7,70,48
7,4,8,Qubit-binary,7,50,60
7,4,8,Qubit-onehot,7,12,7
7,4,8,bosonicQAOA,7,84,46
7,4,8,HybridCVDV,7,58,69
7,4,9,Qubit-binary,7,36,54
7,4,9,Qubit-onehot,7,90,96
7,4,9,bosonicQAOA,7,50,80
7,4,9,HybridCVDV,7,60,90
7,4,0,Qubit-binary,8,10,10
7,4,0,Qubit-onehot,8,17,72
7,4,0,bosonicQAOA,8,74,3
7,4,0,HybridCVDV,8,42,30
7,4,1,Qubit-binary,8,96,19
7,4,1,Qubit-onehot,8,27,34
7,4,1,bosonicQAOA,8,89,21
7,4,1,HybridCVDV,8,27,72
7,4,2,Qubit-binary,8,87,34
7,4,2,Qubit-onehot,8,28,61
7,4,2,bosonicQAOA,8,59,48
7,4,2,HybridCVDV,8,26,69
7,4,3,Qubit-binary,8,53,41
7,4,3,Qubit-onehot,8,91,66
7,4,3,bosonicQAOA,8,47,47
7,4,3,HybridCVDV,8,48,48
7,4,4,Qubit-binary,8,75,45
7,4,4,Qubit-onehot,8,77,28
7,4,4,bosonicQAOA,8,32,22
7,4,4,HybridCVDV,8,14,30
7,4,5,Qubit-binary,8,78,48
7,4,5,Qubit-onehot,8,58,89
7,4,5,bosonicQAOA,8,74,10
7,4,5,HybridCVDV,8,92,50
7,4,6,Qubit-binary,8,90,35
7,4,6,Qubit-onehot,8,33,45
7,4,6,bosonicQAOA,8,3,48
7,4,6,HybridCVDV,8,75,77
7,4,7,Qubit-binary,8,33,6
7,4,7,Qubit-onehot,8,76,98
7,4,7,bosonicQAOA,8,4,93
7,4,7,HybridCVDV,8,34,17
7,4,8,Qubit-binary,8,21,59
7,4,8,Qubit-onehot,8,46,66
7,4,8,bosonicQAOA,8,59,63
7,4,8,HybridCVDV,8,34,75
7,4,9,Qubit-binary,8,76,67
7,4,9,Qubit-onehot,8,76,83
7,4,9,bosonicQAOA,8,16,22
7,4,9,HybridCVDV,8,14,45
7,4,0,Qubit-binary,9,84,49
7,4,0,Qubit-onehot,9,51,3
7,4,0,bosonicQAOA,9,64,31
7,4,0,HybridCVDV,9,27,45
7,4,1,Qubit-binary,9,59,65
7,4,1,Qubit-onehot,9,85,31
7,4,1,bosonicQAOA,9,1,73
7,4,1,HybridCVDV,9,95,9
7,4,2,Qubit-binary,9,87,99
7,4,2,Qubit-onehot,9,9,47
7,4,2,bosonicQAOA,9,56,13
7,4,2,HybridCVDV,9,68,9
7,4,3,Qubit-binary,9,36,32
7,4,3,Qubit-onehot,9,91,76
7,4,3,bosonicQAOA,9,28,44
7,4,3,HybridCVDV,9,70,56
7,4,4,Qubit-binary,9,10,60
7,4,4,Qubit-onehot,9,55,37
7,4,4,bosonicQAOA,9,23,65
7,4,4,HybridCVDV,9,52,12
7,4,5,Qubit-binary,9,15,6
7,4,5,Qubit-onehot,9,88,33
7,4,5,bosonicQAOA,9,13,42
7,4,5,HybridCVDV,9,6,84
7,4,6,Qubit-binary,9,79,31
7,4,6,Qubit-onehot,9,30,3
7,4,6,bosonicQAOA,9,71,87
7,4,6,HybridCVDV,9,49,7
7,4,7,Qubit-binary,9,39,94
7,4,7,Qubit-onehot,9,44,99
7,4,7,bosonicQAOA,9,40,67
7,4,7,HybridCVDV,9,85,58
7,4,8,Qubit-binary,9,21,70
7,4,8,Qubit-onehot,9,68,10
7,4,8,bosonicQAOA,9,68,39
7,4,8,HybridCVDV,9,8,99
7,4,9,Qubit-binary,9,13,92
7,4,9,Qubit-onehot,9,65,3
7,4,9,bosonicQAOA,9,16,46
7,4,9,HybridCVDV,9,71,54
8,4,0,Qubit-binary,1,12,83
8,4,0,Qubit-onehot,1,24,71
8,4,0,bosonicQAOA,1,13,58
8,4,0,HybridCVDV,1,68,54
8,4,1,Qubit-binary,1,78,24
8,4,1,Qubit-onehot,1,64,95
8,4,1,bosonicQAOA,1,97,95
8,4,1,HybridCVDV,1,14,34
8,4,2,Qubit-binary,1,80,20
8,4,2,Qubit-onehot,1,20,56
8,4,2,bosonicQAOA,1,48,50
8,4,2,HybridCVDV,1,21,5
8,4,3,Qubit-binary,1,64,73
8,4,3,Qubit-onehot,1,55,84
8,4,3,bosonicQAOA,1,25,56
8,4,3,HybridCVDV,1,93,94
8,4,4,Qubit-binary,1,65,82
8,4,4,Qubit-onehot,1,13,41
8,4,4,bosonicQAOA,1,61,69
8,4,4,HybridCVDV,1,8,87
8,4,5,Qubit-binary,1,1,57
8,4,5,Qubit-onehot,1,94,38
8,4,5,bosonicQAOA,1,35,24
8,4,5,HybridCVDV,1,73,19
8,4,6,Qubit-binary,1,11,81
8,4,6,Qubit-onehot,1,21,19
8,4,6,bosonicQAOA,1,89,98
8,4,6,HybridCVDV,1,14,58
8,4,7,Qubit-binary,1,64,91
8,4,7,Qubit-onehot,1,67,3
8,4,7,bosonicQAOA,1,73,51
8,4,7,HybridCVDV,1,59,34
8,4,8,Qubit-binary,1,25,27
8,4,8,Qubit-onehot,1,95,27
8,4,8,bosonicQAOA,1,61,57
8,4,8,HybridCVDV,1,36,60
8,4,9,Qubit-binary,1,1,51
8,4,9,Qubit-onehot,1,80,84
8,4,9,bosonicQAOA,1,12,30
8,4,9,HybridCVDV,1,90,35
8,4,0,Qubit-binary,2,9,6
8,4,0,Qubit-onehot,2,40,28
8,4,0,bosonicQAOA,2,37,59
8,4,0,HybridCVDV,2,57,33
8,4,1,Qubit-binary,2,28,21
8,4,1,Qubit-onehot,2,36,60
8,4,1,bosonicQAOA,2,37,56
8,4,1,HybridCVDV,2,34,19
8,4,2,Qubit-binary,2,14,38
8,4,2,Qubit-onehot,2,35,33
8,4,2,bosonicQAOA,2,63,52
8,4,2,HybridCVDV,2,70,51
8,4,3,Qubit-binary,2,11,64
8,4,3,Qubit-onehot,2,41,79
8,4,3,bosonicQAOA,2,82,19
8,4,3,HybridCVDV,2,33,64
8,4,4,Qubit-binary,2,24,98
8,4,4,Qubit-onehot,2,76,99
8,4,4,bosonicQAOA,2,38,37
8,4,4,HybridCVDV,2,1,29
8,4,5,Qubit-binary,2,55,71
8,4,5,Qubit-onehot,2,51,19
8,4,5,bosonicQAOA,2,64,68
8,4,5,HybridCVDV,2,53,25
8,4,6,Qubit-binary,2,80,71
8,4,6,Qubit-onehot,2,53,43
8,4,6,bosonicQAOA,2,80,51
8,4,6,HybridCVDV,2,27,3
8,4,7,Qubit-binary,2,6,20
8,4,7,Qubit-onehot,2,71,67
8,4,7,bosonicQAOA,2,39,70
8,4,7,HybridCVDV,2,84,33
8,4,8,Qubit-binary,2,8,42
8,4,8,Qubit-onehot,2,5,64
8,4,8,bosonicQAOA,2,52,76
8,4,8,HybridCVDV,2,71,81
8,4,9,Qubit-binary,2,12,36
8,4,9,Qubit-onehot,2,33,87
8,4,9,bosonicQAOA,2,32,61
8,4,9,HybridCVDV,2,42,85
8,4,0,Qubit-binary,3,22,40
8,4,0,Qubit-onehot,3,75,69
8,4,0,bosonicQAOA,3,2,95
8,4,0,HybridCVDV,3,25,18
8,4,1,Qubit-binary,3,72,51
8,4,1,Qubit-onehot,3,16,80
8,4,1,bosonicQAOA,3,24,90
8,4,1,HybridCVDV,3,27,13
8,4,2,Qubit-binary,3,63,47
8,4,2,Qubit-onehot,3,69,92
8,4,2,bosonicQAOA,3,56,61
8,4,2,HybridCVDV,3,4,29
8,4,3,Qubit-binary,3,83,68
8,4,3,Qubit-onehot,3,95,63
8,4,3,bosonicQAOA,3,53,1
8,4,3,HybridCVDV,3,41,59
8,4,4,Qubit-binary,3,61,38
8,4,4,Qubit-onehot,3,66,57
8,4,4,bosonicQAOA,3,24,84
8,4,4,HybridCVDV,3,39,85
8,4,5,Qubit-binary,3,91,34
8,4,5,Qubit-onehot,3,37,88
8,4,5,bosonicQAOA,3,79,45
8,4,5,HybridCVDV,3,69,73
8,4,6,Qubit-binary,3,44,87
8,4,6,Qubit-onehot,3,74,62
8,4,6,bosonicQAOA,3,40,68
8,4,6,HybridCVDV,3,84,51
8,4,7,Qubit-binary,3,86,42
8,4,7,Qubit-onehot,3,43,54
8,4,7,bosonicQAOA,3,35,73
8,4,7,HybridCVDV,3,16,8
8,4,8,Qubit-binary,3,24,61
8,4,8,Qubit-onehot,3,24,32
8,4,8,bosonicQAOA,3,72,15
8,4,8,HybridCVDV,3,12,16
8,4,9,Qubit-binary,3,79,32
8,4,9,Qubit-onehot,3,95,29
8,4,9,bosonicQAOA,3,53,89
8,4,9,HybridCVDV,3,11,63
8,4,0,Qubit-binary,4,30,90
8,4,0,Qubit-onehot,4,42,51
8,4,0,bosonicQAOA,4,99,45
8,4,0,HybridCVDV,4,48,73
8,4,1,Qubit-binary,4,67,96
8,4,1,Qubit-onehot,4,2,24
8,4,1,bosonicQAOA,4,26,80
8,4,1,HybridCVDV,4,47,49
8,4,2,Qubit-binary,4,51,62
8,4,2,Qubit-onehot,4,62,20
8,4,2,bosonicQAOA,4,20,15
8,4,2,HybridCVDV,4,39,74
8,4,3,Qubit-binary,4,59,13
8,4,3,Qubit-onehot,4,85,14
8,4,3,bosonicQAOA,4,67,96
8,4,3,HybridCVDV,4,50,44
8,4,4,Qubit-binary,4,16,17
8,4,4,Qubit-onehot,4,21,83
8,4,4,bosonicQAOA,4,77,66
8,4,4,HybridCVDV,4,89,28
8,4,5,Qubit-binary,4,85,47
8,4,5,Qubit-onehot,4,55,4
8,4,5,bosonicQAOA,4,57,2
8,4,5,HybridCVDV,4,54,25
8,4,6,Qubit-binary,4,51,63
8,4,6,Qubit-onehot,4,46,14
8,4,6,bosonicQAOA,4,35,56
8,4,6,HybridCVDV,4,30,60
8,4,7,Qubit-binary,4,65,40
8,4,7,Qubit-onehot,4,14,46
8,4,7,bosonicQAOA,4,38,82
8,4,7,HybridCVDV,4,94,23
8,4,8,Qubit-binary,4,15,34
8,4,8,Qubit-onehot,4,89,21
8,4,8,bosonicQAOA,4,95,70
8,4,8,HybridCVDV,4,48,76
8,4,9,Qubit-binary,4,17,6
8,4,9,Qubit-onehot,4,16,85
8,4,9,bosonicQAOA,4,3,61
8,4,9,HybridCVDV,4,54,77
8,4,0,Qubit-binary,5,78,5
8,4,0,Qubit-onehot,5,4,64
8,4,0,bosonicQAOA,5,23,13
8,4,0,HybridCVDV,5,68,58
8,4,1,Qubit-binary,5,1,32
8,4,1,Qubit-onehot,5,51,35
8,4,1,bosonicQAOA,5,16,16
8,4,1,HybridCVDV,5,39,67
8,4,2,Qubit-binary,5,86,34
8,4,2,Qubit-onehot,5,80,7
8,4,2,bosonicQAOA,5,34,1
8,4,2,HybridCVDV,5,93,59
8,4,3,Qubit-binary,5,33,18
8,4,3,Qubit-onehot,5,68,15
8,4,3,bosonicQAOA,5,57,21
8,4,3,HybridCVDV,5,47,54
8,4,4,Qubit-binary,5,43,5
8,4,4,Qubit-onehot,5,63,45
8,4,4,bosonicQAOA,5,70,63
8,4,4,HybridCVDV,5,45,69
8,4,5,Qubit-binary,5,82,53
8,4,5,Qubit-onehot,5,41,2
8,4,5,bosonicQAOA,5,57,62
8,4,5,HybridCVDV,5,76,53
8,4,6,Qubit-binary,5,12,52
8,4,6,Qubit-onehot,5,33,14
8,4,6,bosonicQAOA,5,67,77
8,4,6,HybridCVDV,5,85,7
8,4,7,Qubit-binary,5,72,82
8,4,7,Qubit-onehot,5,32,62
8,4,7,bosonicQAOA,5,35,17
8,4,7,HybridCVDV,5,54,73
8,4,8,Qubit-binary,5,85,29
8,4,8,Qubit-onehot,5,17,20
8,4,8,bosonicQAOA,5,31,78
8,4,8,HybridCVDV,5,68,8
8,4,9,Qubit-binary,5,80,4
8,4,9,Qubit-onehot,5,80,45
8,4,9,bosonicQAOA,5,33,1
8,4,9,HybridCVDV,5,65,48
8,4,0,Qubit-binary,6,46,20
8,4,0,Qubit-onehot,6,11,71
